,text,accept,labels_str
2121,"More broadly, with organizations treating data as a primary asset, assessing and, in some cases, quantifying the value of volume and variety relative to the costs of veracity becomes of paramount importance to evaluate the effectiveness of big data investments.",['Definition'],Definition
2122,"In turn, we extend the literature on ranking and distance effects by applying behavioral theories on overconfidence, trade-off contrast heuristics, and context-dependent choices.",['Definition'],Definition
2123,"In contrast, h2b, which focuses on the moderating effect of prevention focus on the relationship between perceived socialization tactics and intrinsic normative motivation, is not supported.",['Definition'],Definition
2124,"Technology-choice and individual strategies for interviews (clients, workers), development of worker skill-tests, recommendation algorithms that are based on reliable worker signals (platform providers)  , Kokkodis and Ipeirotis (2016),  START_CITE Benschop et al. (2020) END_CITE  CITE_b63  Research: Understand differences between categories of knowledge work and the generalizability of findings across categories Practice:",['RelationToLiterature'],RelationToLiterature
2125,We found that the champions are essential in the identification of Green IS issues.,['EmpiricalResult'],EmpiricalResult
2126,"It calls for an understanding of both machine and human information systems  START_CITE (Stamper, 1973; END_CITE  CITE_b60  START_CITE 1) END_CITE  CITE_b6 .",['RelationToLiterature'],RelationToLiterature
2127,"For example, focusing on repeated behaviors,  START_CITE Courneya (1994) END_CITE  CITE_b17  finds that employing distinct measures for BI and behavior can attenuate the correlation.",['RelationToLiterature'],RelationToLiterature
2128,"As a robustness check, we study an alternative approach that estimates the probabilities of individual features and then aggregates them at the query level.",['Method'],Method
2129,"One strand of the literature focuses on the empirical analysis of fake news dissemination, using descriptive analyses to examine dissemination patterns in terms of post and user characteristics  START_CITE [42, END_CITE  CITE_b44  START_CITE 46, END_CITE  CITE_b48  START_CITE 65, END_CITE  CITE_b67  START_CITE 69] END_CITE  CITE_b71 .",['RelationToLiterature'],RelationToLiterature
2130,"Since micro tasking platforms have many peculiarities and a broad variety of crowd working platforms exists  START_CITE [8, END_CITE  CITE_b7  START_CITE 9, END_CITE  CITE_b8  START_CITE 51] END_CITE  CITE_b50 , existing research may suffer from a selection bias that hinders a generalizable understanding of crowd work.",['RelationToLiterature'],RelationToLiterature
2131,This strategy takes an existing theory and method and applies it in a different context.,['Method'],Method
2132,"As Podsakoff et al (2003) note, these steps should further alleviate concerns with common method bias.",['RelationToLiterature'],RelationToLiterature
2133,We considered three Poisson distribution-based alternatives in which each has a different rationale.,['Method'],Method
2134,"The adapting phase also demonstrated to both COOLatte and the farmers that through dialogue, they could reach a point in the technological evolution where the use of technology and financial results were aligned.",['Definition'],Definition
2135,"In the scenario where V A is low, we can identify the case where the ISP maximizes its profit by comparing the profit in Case 5 to that in Case 4.",['EmpiricalResult'],EmpiricalResult
2136,"In practice, before issuing insurance policies, CI firms often formally audit clients to ensure that clients have appropriate security capabilities enabling them to take proper actions to protect themselves  START_CITE (Zhao et al., 2013) END_CITE  CITE_b32 .",['RelationToLiterature'],RelationToLiterature
2137,Social contacts can greatly facilitate this process by functioning as a means to broadcast one's achievements to others.,['Definition'],Definition
2138,"The subject covered by the papers range from business-to-business electronic commerce, through technology for decision-making, work ¯ow management systems, videoconferencing, innovation, architecture design, and participation, through to evaluating outsourcing risks.",['Definition'],Definition
2139,This finding underscores the potential risks when platforms openly disclose users' verified status.,['EmpiricalResult'],EmpiricalResult
2140,"They focus on the specificity of both component and architectural knowledge and cover expertise developed for new-product planning, product conception and design, and pricing.",['Definition'],Definition
