,text,accept,labels_str
1198,The proposed nomological net for CA included behavioral beliefs about technology use as consequences and the individual traits of personal innovativeness and computer playfulness as antecedents.,['Definition'],Definition
1199,"In addition, strong modal words imply restrictions on possible choices, means, or courses of action based on a persuader's moral stance (Allen, 1972).",['RelationToLiterature'],RelationToLiterature
1200,"A public good is non-exclusive and noncompetitive, meaning that anyone can benefit from it and one person's use does not hinder another person's use.",['Definition'],Definition
1201,"Framing them as dilemmas, they go on to note that: Some of these dilemmas are novel, arising from the unique phenomena and issues that have recently emerged due to the deepening penetration of the social fabric by digital information, but many of them are the reincarnation of some of the erstwhile questions and quandaries in scientific methodology, epistemology, aesthetics, ethics, political economy and elsewhere.",['Definition'],Definition
1202,The Mahalanobis iy distance measure identified just a few observations that were significantly different in each data set  START_CITE [18] END_CITE  CITE_b16 .,['RelationToLiterature'],RelationToLiterature
1203,We used bootstrapping (1000 resamples) to obtain t values for our path coefficients (see Figure 2).,['Method'],Method
1204,The impact of TTF on utilization is shown via a link between task-technology fit and beliefs about the consequences of using a system.,['Method'],Method
1205,"These results are well expected because the longer a review has been published, the more likely it would have received at least one vote.",['Definition'],Definition
1206,It is often not even internally clear whether the trader followed all of the rules and protocols in market interventions that are time critical.,['Definition'],Definition
1207,"However, in contrast with study 1, stability was not found to have a significant effect on anticipated regret about remaining silent.",['RelationToLiterature'],RelationToLiterature
1208,"Individualized tactics are thus associated with innovative roles, and higher role conflict.",['Definition'],Definition
1209,"Regarding service quality measures, we found a significant and positive coefficient estimate for Delay i,t-1 7 and a significant and negative coefficient estimate for Resolution i,t-1 .",['EmpiricalResult'],EmpiricalResult
1210,We first check a model with lagged dependent variables and confirm the results are not affected by the inclusion of lagged DVs.,['Method'],Method
1211,"In some cases, the information system involved in cross-organizational collaboration is an interorganizational system (IOS) that is mutually adopted by the related organizations.",['Definition'],Definition
1212,"This leads us to capture a fourth tactic, propagating, which uses the malleability of digital technology to drive many entrepreneurial processes synergistically (propagate means cause to multiply from layers or shoots).","['Method', 'Theory']",Method Theory
1213,"Finally, in maximising the benefits and minimising the barriers, stimulating employee self-service is critical.",['EmpiricalResult'],EmpiricalResult
1214,The leader and manager roles are viewed to be complementary rather than mutually exclusive.,['Definition'],Definition
1215,"Respondents were asked to rate the extent to which there was heterogeneity in the following components used across projects or lines of business: (1) hardware and network components, (2) middleware, and (3) tools.",['Method'],Method
1216,"For each project, the following organizational actors were interviewed: at least one project manager and one developer, and the primary product designer.",['Method'],Method
1217,"This is an exemplar, par excellence, of the inherent complexity of IS change: it involves events that rarely occur and seem to randomly intervene.",['Definition'],Definition
1218,"The integration of local perspectives and requirements into a coherent, global set of requirements can proceed on a more informed basis if they have been explored and are well understood.",['Definition'],Definition
1219,The initial evaluation was completed with the original split-half data (SI); the holdout sample (S2) was used for testing the revised model.,['Method'],Method
1220,"Our decision trees were grown using the C4.5 decision tree classification algorithm  START_CITE [65, END_CITE  CITE_b63  START_CITE 66] END_CITE  CITE_b64  and were aggressively pruned to discover the underlying tacit structure of the data.",['RelationToLiterature'],RelationToLiterature
