,text,accept,labels_str
2880,Thus the results reported here provide a useful foundation for other researchers seeking to improve our empirical understanding of software project risk factors and their variation across time and space.,['FutureWork'],FutureWork
2881,"variables as predetermined (correlated with past disturbances) is similar to past studies (e.g.,  START_CITE Kitchens et al. 2018) END_CITE  CITE_b46 .",['RelationToLiterature'],RelationToLiterature
2882,"Finally, the interaction term between IT investment and technological change is positive and significant (0.040, p < 0.10), supporting the Technological Change-Risk Link Hypothesis (H3c).",['HypothesisResult'],HypothesisResult
2883,"In that case, the company identified a need for flexible data distribution.",['EmpiricalResult'],EmpiricalResult
2884,Extant studies have drawn on the hyperpersonal framework in understanding relationship development in the mediated environment.,['RelationToLiterature'],RelationToLiterature
2885,""" Using this definition, groupware can take on various forms including electronic mail, electronic bulletin boards, teleconferencing, group writing, and group support systems (GSS).",['Definition'],Definition
2886,Future research should examine whether and to what extent the customer's trust in suppliers influences expanded EDI use overtime.,['FutureWork'],FutureWork
2887,"The organizational trust literature suggests several theoretically-grounded trusting bases, such as cognitive, calculative, institutional, and personality, that may influence initial trusting beliefs  START_CITE (Mayer et al., 1995; END_CITE  CITE_b60  START_CITE Rousseau et al., 1998) END_CITE  CITE_b86 .",['RelationToLiterature'],RelationToLiterature
2888,This model of licenses gives a basis for reasoning about licenses in the context of actual systems.,['EmpiricalResult'],EmpiricalResult
2889,"This indicates the need to conceptualise ambidexterity as a specific capability  START_CITE (Andriopoulos and Lewis, 2009; END_CITE  CITE_b2  START_CITE Cao et al., 2009) END_CITE  CITE_b5 , rather than simply considering the structures or contexts that might promote ambidexterity.",['RelationToLiterature'],RelationToLiterature
2890,"To increase their visibility to potential clients, vendors participate in conferences and trade fairs and invest in public relations and advertising.",['Definition'],Definition
2891,"The results of  START_CITE Carlile's (2004) END_CITE  CITE_b9  study suggest that successful knowledge transfer requires multiple iterations of sharing through which individuals develop common language, understanding, and interests.",['RelationToLiterature'],RelationToLiterature
2892,"The failure to manage and process large-scale datasets can result in inefficient data analysis  START_CITE (Müller et al., 2016) END_CITE  CITE_b25 .",['RelationToLiterature'],RelationToLiterature
2893,"This collective intelligence factor was not related to the individual intelligence of group members, but was related to members' social sensitivity-the ability to understand the emotions of others using visual facial cues  START_CITE [6] END_CITE  CITE_b5 .",['RelationToLiterature'],RelationToLiterature
2894,"Hence, it is usually described in a way that has bearing towards an instrumental orientation.",['Definition'],Definition
2895,"As their story shows, they took many actions that were consistent with this sense of direction, although to my knowledge the Lyons executives never explicitly made statements to this effect.",['Definition'],Definition
2896,"It was supported by a Web-based system, where employees could pose green ideas.",['Definition'],Definition
2897,"For classifying the literature on IT-based reminders obtained using the PRISMA approach, we develop a taxonomy.",['Method'],Method
2898,This social networks article may be heavily cited by other disciplines for the contribution it made to the understanding of social networks discipline.,['RelationToLiterature'],RelationToLiterature
